profile,text,reactions,comments,shares,created_at,followers
Brubank,"𝗠𝗶 𝗕𝗿𝘂𝗷𝘂𝗹𝗮 🧭: 𝗰𝗮𝗽𝗮𝗰𝗶𝘁𝗮𝗺𝗼𝘀 𝗮 𝗻𝘂𝗲𝘀𝘁𝗿𝗼 𝗲𝗾𝘂𝗶𝗽𝗼 𝗽𝗮𝗿𝗮 𝘀𝗲𝗴𝘂𝗶𝗿 𝗽𝗼𝘁𝗲𝗻𝗰𝗶𝗮𝗻𝗱𝗼 𝗹𝗮 𝗲𝘅𝗽𝗲𝗿𝗶𝗲𝗻𝗰𝗶𝗮

En Brubank creemos que contar con un equipo de Customer Service proactivo y orientado a resultados es fundamental.

Por eso creamos 𝗠𝗶 𝗕𝗿𝘂𝗷𝘂𝗹𝗮, un ciclo de capacitaciones internas sobre autonomía, pensamiento crítico, innovación, comunicación efectiva y negociación. El cierre fue 100% práctico, un espacio dinámico con situaciones reales del día a día para aplicar todo lo aprendido.

Cuidar la experiencia de nuestras personas usuarias es nuestra prioridad, y estamos convencidos de que potenciar las habilidades blandas de nuestro equipo de expertos es clave para seguir creciendo.

Gracias a quienes participaron y, en especial, a nuestras líderes de Customer Service:,,y.

¡Seguimos construyendo juntos! 💜",78,10,10,13/06/2025,143922
Brubank,"Ahora podés pagar con Brubank en Brasil a través de Pix💚💛

Llevamos la simpleza de Brubank más allá de las fronteras. Cuando llegues a Brasil, vas a poder pagar tus compras en pesos desde la app, sin efectivo, mucho más fácil.

Con Brubank Pix, todo se debita automáticamente de tu cuenta personal, y podés pagar a través de QR, número de celular o CPF/CNPJ.
Además, no necesitás avisar que estás viajando: usás la app como siempre.

Beneficios:
📱En segundos realizás el pago desde la app.
💵 Sin necesidad de efectivo ni comprar moneda extranjera
🔔 Notificaciones por cada compra
✅ 100% de aceptación en comercios
🔐 Más seguridad, sin exponer los datos de tu tarjeta

Somos el único banco en Argentina que te permite pagar con Pix en Brasil.
Con Brubank, seguimos haciendo que viajar y pagar sea más simple.",123,1,1,13/06/2025,143922
Brubank,"En Brubank creemos que la inclusión financiera es clave para construir una sociedad más justa e igualitaria💜 

Por eso, nos unimos a, organización referente en América Latina en el empoderamiento de mujeres, para brindar acceso a créditos a emprendedoras argentinas que se gradúen de Emprende, su plataforma de formación que ya impactó a más de 200.000 mujeres en la región.

Esta alianza articula el profundo conocimiento de Pro Mujer sobre el ecosistema emprendedor femenino con el alcance y la capacidad de impacto de Brubank como banco digital. El objetivo: eliminar barreras como la falta de ingresos formales o historial crediticio y acercar a más mujeres a su independencia económica.

🗣️ “Nuestra misión es impulsar la inclusión financiera y este acuerdo nos permite empoderar a las mujeres emprendedoras mediante el acceso al crédito, para que puedan cumplir sus sueños y contribuir al desarrollo económico y social de sus comunidades.”
—, Co-Fundador y CEO.

👉 Seguimos apostando a soluciones con perspectiva de género que generen impacto real, trabajando en equipo por una economía más inclusiva.",197,1,1,14/05/2025,143922
Brubank,"El día de hoy recibimos en nuestras oficinas a clientes de Brubank Empresas💜 

Representantes de PyMEs desayunaron con nuestro CEO Juan Bruchou, CIOy el equipo de Brubank Empresas.

Continuamos escuchando el feedback de referentes emprendedores para seguir potenciando nuestra propuesta de valor. 🚀

Muchas gracias a,,,,,,, ISARD,
C-Team Inc, GRUPO RC por participar del encuentro, y compartir su experiencia. 🙌",227,12,12,14/05/2025,143922
Brubank,"Nos vemos en Rosario en el Somos Pymes Summit 2025 💜

Este 20 de marzo, vamos a estar acompañando una nueva edición de Somos PYMEs Summit – Coordenadas 2025, un evento pensado para seguir impulsando a quienes hacen crecer el país.

, Head de Brubank Empresas participará en el panel de financiamiento para PyMEs.

¡Acercate a nuestro stand y charlemos sobre cómo podemos acompañar a tu negocio!

🎟️Conseguí tu entrada con 60% de descuento:",21,1,1,14/04/2025,143922
Brubank,"Estamos muy contentos de haber sido reconocidos con el Premio ORO a los Innovadores Financieros de Fintech Americas 2025 por el proyecto Brubank Empresas.🏅

Este 18 de marzo, nuestro CEO,, participará como speaker en el panel ""Hackeo genético: Convirtiéndose en el banco invisible del futuro"". Un espacio clave donde compartirá su visión sobre cómo la tecnología está transformando el futuro de la banca.

Seguimos innovando y trabajando para transformar el ecosistema financiero. 🚀

Conocé más en:",81,2,2,14/04/2025,143922
Brubank,"Queremos presentarles a las personas que se sumaron a Brubank en Q4👏🏻 

Nuestros equipos se siguen agrandando con personas que aceptan el desafío de poner en jaque todo lo que sabemos de los bancos y revolucionar la manera en que los argentinos manejan sus finanzas.

¡Muchos éxitos en todo lo que se viene! 💜",190,24,24,13/02/2025,143922
Brubank,"¡Nos unimos a los Miami Sharks! 🦈💜

Estamos muy orgullosos de contar que estaremos acompañando a los Miami Sharks como Patrocinador Oficial la próxima temporada.

Desde 2025, vas a ver nuestro logo en los Sharks, un símbolo de nuestra alianza con un equipo con el que compartimos los valores del trabajo en equipo, el compromiso, la innovación y la pasión por el deporte.

Para nosotros, esta alianza no solo es una forma de apoyar el rugby, sino también de ofrecer experiencias exclusivas a nuestros clientes.

¡Nos vemos en la cancha! 🏉✨

,y.",625,11,11,14/01/2025,143922
Brubank,"Lanzamos una nueva funcionalidad: ahora podés usar tu tarjeta de crédito Brubank con Apple Pay💳 

Un paso más en nuestro desarrollo para seguir ofreciendo una experiencia 100% digital, simple y segura.
Desde ahora, quienes tienen tarjeta de crédito Brubank pueden sumarla a Apple Wallet y pagar sin contacto con el celular, en cualquier comercio del mundo.

Solo hay que entrar a la app, ir a Tarjetas > Agregar a Apple Wallet, completar los datos... y listo.

Apoyás el iPhone o Apple Watch, y pagás, sin contacto, sin necesidad de conexión, con notificaciones en tiempo real.

Gracias a quienes hacen posible que sigamos transformando la experiencia bancaria.🚀",90,0,7,11/09/2025,143922
Brubank,"¡Subte gratis con Brubank!

A partir de hoy pagar el subte es más fácil, rápido y con tu Visa Brubank es gratis🚀.

Pagá apoyando tu tarjeta de débito, crédito o celular en el molinete y del 2 al 9 de diciembre tenés un 100% de reintegro 💜.

✅ Pagá directo con tu tarjeta o celular.
✅ Olvidate de recargar y quedarte sin saldo.
✅ Disfrutá del 65% y 35% de reintegro y viajá 100% GRATIS con tu VISA Brubank.
Tope de reintegro $8000 por semana.

*Ver términos y condiciones",253,6,6,15/12/2024,143922
Brubank,"Este miércoles llega el Congreso Somos PyMEs Córdoba 2025🚀 

Desde Brubank acompañamos una nueva edición de este gran evento que reúne a referentes, empresas y emprendedores de todo el país, una jornada para inspirarse, aprender y conectar con quienes hacen crecer la economía argentina.

, Head de Empresas de Brubank, va a estar participando del panel de financiamiento para PyMEs.

Los invitamos a pasar por nuestro stand para conocernos y charlar sobre cómo podemos potenciar el crecimiento de sus negocios.🙌

👉 Conseguí tu entrada acá:",47,0,3,11/09/2025,143922
Brubank,"Nos vemos en la nueva edición de ""Somos Pymes, IA y transformación digital para PYMEs”🚀

Este 8 de abril en La Rural, acompañamos una nueva edición de Somos PYMEs Summit, esta vez con el foco en IA y transformación digital para potenciar a las pequeñas y medianas empresas que mueven el país.

, nuestro cofundador y CIO, será uno de los speakers del evento y va a compartir las herramientas IA que hoy pueden usar las PyMEs.

¡No te lo pierdas! Vení a nuestro stand y charlemos sobre cómo podemos acompañar a tu negocio. 🤝",79,2,2,14/04/2025,143922
Brubank,"Fuimos distinguidos por la Dirección de Economía e Innovación Social del Ministerio de Desarrollo Económico de GCBA. 🏆 

Este logro es el fruto de nuestra alianza conpara apoyar a emprendedores y PyMEs de la Ciudad Autónoma de Buenos Aires, mediante programas de educación e inclusión financiera.

En Brubank, creemos que el compromiso y el trabajo en red son claves para seguir construyendo oportunidades que impulsen el desarrollo económico.💛",59,2,2,15/12/2024,143922
Brubank,"Ganamos el Premio ORO a los Innovadores Financieros de Fintech Americas 2025🏅

Fuimos reconocidos, entre más de 300 nominaciones de 18 países, con el Premio ORO por el proyecto Brubank Empresas, que revoluciona con su tecnología por completo la manera en que las pymes potencian sus negocios en Argentina.

Juan Bruchou, nuestro CEO, expresó: “Innovar es parte de nuestro ADN, y este premio refleja el compromiso de nuestro equipo para seguir llevando soluciones ágiles y accesibles al ecosistema emprendedor y pyme.”

¡Seguimos trabajando para transformar la industria! 🚀",226,13,13,15/12/2024,143922
Brubank,"Brubank en el Encuentro Nacional de Empresas B y Día B en Mar del Plata💛 

Bajo el lema “Construyendo soluciones desde el mercado”, nos reunimos a reflexionar, compartir objetivos y explorar nuevas acciones para seguir siendo parte de la solución.

Somos 1 de las 245 empresas argentinas B certificadas, y seguimos trabajando en nuestro compromiso con altos estándares de desempeño social, ambiental y transparencia.

Gracias a, el Municipio de General Pueyrredon, la Universidad Nacional de Mar del Plata ypor hacer posible este encuentro y permitir que nos llevemos herramientas para seguir haciendo de la economía un motor de cambio. 🌟 🌱",63,1,1,15/12/2024,143922
Brubank,"Redefinimos la experiencia de tarjetas de crédito con Pismo 💳💜

Sumamos fuerzas con Pismo para ofrecer una experiencia más ágil, moderna y flexible. Hoy ofrecemos una experiencia 100% digital a más de 3.7 millones de argentinos. Nuestra  plataforma en la nube nos permite ofrecer funcionalidades únicas en el mercado de las tarjetas de crédito:

- Notificaciones instantáneas y resúmenes en tiempo real.
- Fechas de vencimiento flexibles y ampliación inmediata del límite.
- Gestión de tarjetas adicionales con límites personalizados.
- Personalización del color de la tarjeta.
- Compras internacionales sin bloqueos ni llamados al banco.

, nuestro Co-Fundador & CIO destacó ""Esta asociación refleja nuestro compromiso con la innovación. Elegimos Pismo porque nos permitió crear una solución óptima para el cliente, basada en una plataforma en la nube con eficiencia probada en mercados masivos y complejos como Brasil e India.""

Gracias a esta alianza, hemos emitido en pocos meses miles tarjetas Visa para nuestros clientes y seguimos impulsando la innovación en la banca digital, ofreciendo soluciones más flexibles.🚀",280,0,16,14/04/2025,143922
